stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
equus_caballus:sample:prjeb44430:samea9533368,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533368,RN02_Rus_m1825,RN02_Rus_m1825,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row206,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Utevka VI,Russia,52.918694,50.962611,52.918694,50.962611,exact,3775 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row206,Sample-owned chronology disagrees with the project-level chronology interval.,3775,3775,3775,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533369,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533369,RN03_Rus_m1851,RN03_Rus_m1851,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row207,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Utevka VI,Russia,52.918694,50.962611,52.918694,50.962611,exact,3801 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row207,Sample-owned chronology disagrees with the project-level chronology interval.,3801,3801,3801,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533370,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533370,RN04_Rus_m1789,RN04_Rus_m1789,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row208,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Utevka VI,Russia,52.918694,50.962611,52.918694,50.962611,exact,3739 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row208,Sample-owned chronology disagrees with the project-level chronology interval.,3739,3739,3739,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533371,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533371,RN09_Rus_m1851,RN09_Rus_m1851,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row209,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Uvarovka II,Russia,53.116583,48.351833,53.116583,48.351833,exact,3801 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row209,Sample-owned chronology disagrees with the project-level chronology interval.,3801,3801,3801,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533372,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533372,RN109_Rus_m13477,RN109_Rus_m13477,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row254,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Pershinskaya,Russia,57.45,61.45,57.45,61.45,exact,15427 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row254,Sample-owned chronology disagrees with the project-level chronology interval.,15427,15427,15427,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533373,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533373,RN111_Rus_m22013,RN111_Rus_m22013,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row255,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Pershinskaya,Russia,57.45,61.45,57.45,61.45,exact,23963 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row255,Sample-owned chronology disagrees with the project-level chronology interval.,23963,23963,23963,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533374,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533374,RN112_Rus_m14727,RN112_Rus_m14727,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row256,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Pershinskaya,Russia,57.45,61.45,57.45,61.45,exact,16677 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row256,Sample-owned chronology disagrees with the project-level chronology interval.,16677,16677,16677,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533375,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533375,RN113_Rus_m13978,RN113_Rus_m13978,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row257,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Pershinskaya,Russia,57.45,61.45,57.45,61.45,exact,15928 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row257,Sample-owned chronology disagrees with the project-level chronology interval.,15928,15928,15928,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533376,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533376,RN114_Rus_m15249,RN114_Rus_m15249,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row258,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Pershinskaya,Russia,57.45,61.45,57.45,61.45,exact,17199 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row258,Sample-owned chronology disagrees with the project-level chronology interval.,17199,17199,17199,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533377,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533377,RN115_Rus_m14736,RN115_Rus_m14736,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row259,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Pershinskaya,Russia,57.45,61.45,57.45,61.45,exact,16686 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row259,Sample-owned chronology disagrees with the project-level chronology interval.,16686,16686,16686,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533378,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533378,RN120_Rus_m30192,RN120_Rus_m30192,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row265,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Verkhnegubakhinskaya,Russia,58.883333,57.633333,58.883333,57.633333,exact,32142 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row265,Sample-owned chronology disagrees with the project-level chronology interval.,32142,32142,32142,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533379,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533379,RN121_Rus_m21420,RN121_Rus_m21420,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row266,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Verkhnegubakhinskaya,Russia,58.883333,57.633333,58.883333,57.633333,exact,23370 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row266,Sample-owned chronology disagrees with the project-level chronology interval.,23370,23370,23370,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533380,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533380,RN128_Rus_m43000,RN128_Rus_m43000,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row248,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Nikolskaya,Russia,55.466667,59.45,55.466667,59.45,exact,44950 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row248,Sample-owned chronology disagrees with the project-level chronology interval.,44950,44950,44950,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533381,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533381,RN129_Rus_m36541,RN129_Rus_m36541,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row249,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Nikolskaya,Russia,55.466667,59.45,55.466667,59.45,exact,38491 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row249,Sample-owned chronology disagrees with the project-level chronology interval.,38491,38491,38491,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533382,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533382,RN130_Rus_m21145,RN130_Rus_m21145,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row250,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Nikolskaya,Russia,55.466667,59.45,55.466667,59.45,exact,23095 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row250,Sample-owned chronology disagrees with the project-level chronology interval.,23095,23095,23095,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533383,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533383,RN131_Rus_m17769,RN131_Rus_m17769,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row247,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Serpievskaya,Russia,54.833333,57.883333,54.833333,57.883333,exact,19719 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row247,Sample-owned chronology disagrees with the project-level chronology interval.,19719,19719,19719,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533384,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533384,RN53_Rus_m2785,RN53_Rus_m2785,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row191,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Turganik,Russia,52.80375,53.793639,52.80375,53.793639,exact,4735 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row191,Sample-owned chronology disagrees with the project-level chronology interval.,4735,4735,4735,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533385,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533385,RN58_Rus_m2758,RN58_Rus_m2758,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row192,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Turganik,Russia,52.80375,53.793639,52.80375,53.793639,exact,4708 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row192,Sample-owned chronology disagrees with the project-level chronology interval.,4708,4708,4708,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533386,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533386,RN96_Rus_m4586,RN96_Rus_m4586,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row126,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Oroshaemoe I,Russia,50.157528,48.527694,50.157528,48.527694,exact,6536 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row126,Sample-owned chronology disagrees with the project-level chronology interval.,6536,6536,6536,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533387,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533387,ROCAS09_Rom_m4297,ROCAS09_Rom_m4297,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row46,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Căscioarele,Romania,44.12731,26.4696,44.12731,26.4696,exact,6247 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row46,Sample-owned chronology disagrees with the project-level chronology interval.,6247,6247,6247,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533388,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533388,ROCAS10_Rom_m4309,ROCAS10_Rom_m4309,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row47,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Căscioarele,Romania,44.12731,26.4696,44.12731,26.4696,exact,6259 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row47,Sample-owned chronology disagrees with the project-level chronology interval.,6259,6259,6259,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533389,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533389,ROCAS12_Rom_m3795,ROCAS12_Rom_m3795,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row48,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Căscioarele,Romania,44.12731,26.4696,44.12731,26.4696,exact,5745 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row48,Sample-owned chronology disagrees with the project-level chronology interval.,5745,5745,5745,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533390,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533390,RONPC06_Rom_m34801,RONPC06_Rom_m34801,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row63,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Nandru Peștera Curată,Romania,45.807945,22.812173,45.807945,22.812173,exact,36751 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row63,Sample-owned chronology disagrees with the project-level chronology interval.,36751,36751,36751,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533391,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533391,Rus30x31_Rus_m3435,Rus30x31_Rus_m3435,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row276,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Yukagir,Russia,72.69086,142.821769,72.69086,142.821769,exact,5385 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row276,Sample-owned chronology disagrees with the project-level chronology interval.,5385,5385,5385,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533392,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533392,SAGS27_Ira_m1102,SAGS27_Ira_m1102,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row9,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Sagzabad,Iran,35.773,49.938,35.773,49.938,exact,3052 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row9,Sample-owned chronology disagrees with the project-level chronology interval.,3052,3052,3052,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533393,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533393,Shid1_Kaz_m10458,Shid1_Kaz_m10458,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row166,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Shiderty III,Kazakhstan,51.639256,74.654947,51.639256,74.654947,exact,12408 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row166,Sample-owned chronology disagrees with the project-level chronology interval.,12408,12408,12408,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533394,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533394,Sho1x2_Rus_m7500,Sho1x2_Rus_m7500,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row251,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Sholma-1,Russia,55.883333,47.491667,55.883333,47.491667,exact,9450 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row251,Sample-owned chronology disagrees with the project-level chronology interval.,9450,9450,9450,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb44430:samea9533397,PRJEB44430,supplementary_table_sample_label_anchor,direct_table_extracted,final,SAMEA9533397,SRNHM05_Aus_m585,SRNHM05_Aus_m585,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row79,site_curated,Equus caballus,horse,ENA,PRJEB44430,archive_reads,primary_paper_pinned,manual_curation_only,The origins and spread of domestic horses from the Western Eurasian steppes,10.1038/s41586-021-04018-9,https://doi.org/10.1038/s41586-021-04018-9,,Bad Pirawarth,Austria,48.451361,16.599992,48.451361,16.599992,exact,2535 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row79,Sample-owned chronology disagrees with the project-level chronology interval.,2535,2535,2535,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
